payment_id,customer_id,payment_date,amount,payment_status
2187,2187,2024-06-01,14.99,Success
2188,2188,2024-06-01,9.99,Success
2189,2189,2024-06-01,14.99,Success
2190,2190,2024-06-01,155.88,Success
2191,2191,2024-06-01,14.99,Success
2192,2192,2024-06-01,12.99,Success
2193,2193,2024-06-01,179.88,Success
2194,2194,2024-06-01,14.99,Success
2195,2195,2024-06-01,119.88,Success
2196,2196,2024-06-01,9.99,Success
2197,2197,2024-06-01,119.88,Success
2198,2198,2024-06-01,9.99,Success
2199,2199,2024-06-01,12.99,Success
2200,2200,2024-06-01,14.99,Failed
2201,2201,2024-06-01,155.88,Success
2202,2202,2024-06-01,179.88,Success
2203,2203,2024-06-01,14.99,Success
2204,2204,2024-06-01,9.99,Success
2205,2205,2024-06-01,119.88,Success
2206,2206,2024-06-01,12.99,Success
2207,2207,2024-06-01,155.88,Success
2208,2208,2024-06-01,9.99,Success
2209,2209,2024-06-01,12.99,Success
2210,2210,2024-06-01,179.88,Success
2211,2211,2024-06-01,119.88,Success
2212,2212,2024-06-01,12.99,Success
2213,2213,2024-06-01,12.99,Success
2214,2214,2024-06-01,12.99,Failed
2215,2215,2024-06-01,12.99,Success
2216,2216,2024-06-01,9.99,Success
2217,2217,2024-06-01,9.99,Success
2218,2218,2024-06-01,9.99,Success
2219,2219,2024-06-01,119.88,Success
2220,2220,2024-06-01,155.88,Success
2221,2221,2024-06-01,12.99,Success
2222,2222,2024-06-01,9.99,Success
2223,2223,2024-06-01,119.88,Success
2224,2224,2024-06-01,9.99,Success
2225,2225,2024-06-01,12.99,Success
2226,2226,2024-06-01,9.99,Success
2227,2227,2024-06-01,12.99,Success
2228,2228,2024-06-01,12.99,Failed
2229,2229,2024-06-01,179.88,Success
2230,2230,2024-06-01,9.99,Success
2231,2231,2024-06-01,155.88,Success
2232,2232,2024-06-01,9.99,Success
2233,2233,2024-06-01,12.99,Success
2234,2234,2024-06-01,12.99,Success
2235,2235,2024-06-01,155.88,Success
2236,2236,2024-06-01,12.99,Success
2237,2237,2024-06-01,14.99,Success
2238,2238,2024-06-01,119.88,Success
2239,2239,2024-06-01,14.99,Success
2240,2240,2024-06-01,9.99,Success
2241,2241,2024-06-01,155.88,Success
2242,2242,2024-06-01,14.99,Success
2243,2243,2024-06-01,14.99,Success
2244,2244,2024-06-01,155.88,Success
2245,2245,2024-06-01,12.99,Success
2246,2246,2024-06-01,155.88,Success
2247,2247,2024-06-01,179.88,Success
2248,2248,2024-06-01,14.99,Success
2249,2249,2024-06-01,9.99,Failed
2250,2250,2024-06-01,14.99,Success
2251,2251,2024-06-01,12.99,Success
2252,2252,2024-06-01,9.99,Failed
2253,2253,2024-06-01,119.88,Success
2254,2254,2024-06-01,12.99,Success
2255,2255,2024-06-01,12.99,Success
2256,2256,2024-06-01,9.99,Success
2257,2257,2024-06-01,9.99,Failed
2258,2258,2024-06-01,119.88,Success
2259,2259,2024-06-01,119.88,Success
2260,2260,2024-06-01,14.99,Success
2261,2261,2024-06-01,9.99,Success
2262,2262,2024-06-01,9.99,Success
2263,2263,2024-06-01,119.88,Success
2264,2264,2024-06-01,14.99,Success
2265,2265,2024-06-01,12.99,Failed
2266,2266,2024-06-01,12.99,Success
2267,2267,2024-06-01,9.99,Success
2268,2268,2024-06-01,179.88,Success
2269,2269,2024-06-01,12.99,Success
2270,2270,2024-06-01,119.88,Success
2271,2271,2024-06-01,9.99,Success
2272,2272,2024-06-01,12.99,Success
2273,2273,2024-06-01,12.99,Success
2274,2274,2024-06-01,119.88,Success
2275,2275,2024-06-01,119.88,Success
2276,2276,2024-06-01,119.88,Success
2277,2277,2024-06-01,155.88,Failed
2278,2278,2024-06-01,12.99,Failed
2279,2279,2024-06-01,12.99,Success
2280,2280,2024-06-01,12.99,Success
2281,2281,2024-06-01,9.99,Success
2282,2282,2024-06-01,12.99,Success
2283,2283,2024-06-01,9.99,Success
2284,2284,2024-06-01,9.99,Success
2285,2285,2024-06-01,9.99,Success
2286,2286,2024-06-01,12.99,Failed
2287,2287,2024-06-01,119.88,Success
2288,2288,2024-06-01,9.99,Success
2289,2289,2024-06-01,9.99,Failed
2290,2290,2024-06-01,12.99,Failed
2291,2291,2024-06-01,9.99,Success
2292,2292,2024-06-01,9.99,Success
2293,2293,2024-06-01,119.88,Success
2294,2294,2024-06-01,14.99,Success
2295,2295,2024-06-01,119.88,Failed
2296,2296,2024-06-01,9.99,Success
2297,2297,2024-06-01,12.99,Success
2298,2298,2024-06-01,14.99,Success
2299,2299,2024-06-01,155.88,Success
2300,2300,2024-06-01,119.88,Failed
2301,2301,2024-06-01,12.99,Success
2302,2302,2024-06-01,14.99,Success
2303,2303,2024-06-01,12.99,Success
2304,2304,2024-06-01,9.99,Success
2305,2305,2024-06-01,9.99,Success
2306,2306,2024-06-01,14.99,Success
2307,2307,2024-06-01,12.99,Failed
2308,2308,2024-06-01,12.99,Success
2309,2309,2024-06-01,14.99,Success
2310,2310,2024-06-01,9.99,Success
2311,2311,2024-06-01,14.99,Success
2312,2312,2024-06-01,12.99,Success
2313,2313,2024-06-01,9.99,Success
2314,2314,2024-06-01,119.88,Success
2315,2315,2024-06-01,119.88,Success
2316,2316,2024-06-01,14.99,Success
2317,2317,2024-06-01,9.99,Success
2318,2318,2024-06-01,9.99,Success
2319,2319,2024-06-01,9.99,Success
2320,2320,2024-06-01,9.99,Success
2321,2321,2024-06-01,155.88,Success
2322,2322,2024-06-01,9.99,Success
2323,2323,2024-06-01,9.99,Success
2324,2324,2024-06-01,12.99,Success
2325,2325,2024-06-01,9.99,Success
2326,2326,2024-06-01,14.99,Success
2327,2327,2024-06-01,9.99,Success
2328,2328,2024-06-01,9.99,Success
2329,2329,2024-06-01,9.99,Success
2330,2330,2024-06-01,9.99,Success
2331,2331,2024-06-01,9.99,Success
2332,2332,2024-06-01,12.99,Success
2333,2333,2024-06-01,119.88,Failed
2334,2334,2024-06-01,9.99,Success
2335,2335,2024-06-01,12.99,Success
2336,2336,2024-06-01,9.99,Success
2337,2337,2024-06-01,9.99,Success
2338,2338,2024-06-01,155.88,Success
2339,2339,2024-06-01,14.99,Success
2340,2340,2024-06-01,14.99,Success
2341,2341,2024-06-01,9.99,Success
2342,2342,2024-06-01,155.88,Success
2343,2343,2024-06-01,179.88,Success
2344,2344,2024-06-01,9.99,Success
2345,2345,2024-06-01,119.88,Success
2346,2346,2024-06-01,155.88,Success
2347,2347,2024-06-01,14.99,Success
2348,2348,2024-06-01,12.99,Success
2349,2349,2024-06-01,9.99,Success
2350,2350,2024-06-01,9.99,Success
2351,2351,2024-06-01,119.88,Success
2352,2352,2024-06-01,179.88,Success
2353,2353,2024-06-01,9.99,Success
2354,2354,2024-06-01,9.99,Success
2355,2355,2024-06-01,119.88,Success
2356,2356,2024-06-01,179.88,Success
2357,2357,2024-06-01,119.88,Success
2358,2358,2024-06-01,9.99,Success
2359,2359,2024-06-01,9.99,Success
2360,2360,2024-06-01,179.88,Success
2361,2361,2024-06-01,119.88,Success
2362,2362,2024-06-01,179.88,Success
2363,2363,2024-06-01,14.99,Success
2364,2364,2024-06-01,9.99,Success
2365,2365,2024-06-01,9.99,Success
2366,2366,2024-06-01,14.99,Success
2367,2367,2024-06-01,179.88,Success
2368,2368,2024-06-01,12.99,Success
2369,2369,2024-06-01,9.99,Success
2370,2370,2024-06-01,119.88,Success
2371,2371,2024-06-01,119.88,Success
2372,2372,2024-06-01,155.88,Success
2373,2373,2024-06-01,12.99,Success
2374,2374,2024-06-01,12.99,Success
2375,2375,2024-06-01,119.88,Success
2376,2376,2024-06-01,9.99,Failed
2377,2377,2024-06-01,119.88,Success
2378,2378,2024-06-01,119.88,Success
2379,2379,2024-06-01,12.99,Success
2380,2380,2024-06-01,9.99,Success
2381,2381,2024-06-01,119.88,Success
2382,2382,2024-06-01,155.88,Success
2383,2383,2024-06-01,14.99,Success
2384,2384,2024-06-01,9.99,Success
2385,2385,2024-06-01,179.88,Success
2386,2386,2024-06-01,14.99,Success
2387,2387,2024-06-01,9.99,Success
2388,2388,2024-06-01,9.99,Success
2389,2389,2024-06-01,9.99,Success
2390,2390,2024-06-01,9.99,Success
2391,2391,2024-06-01,12.99,Success
2392,2392,2024-06-01,9.99,Success
2393,2393,2024-06-01,9.99,Success
2394,2394,2024-06-01,14.99,Success
2395,2395,2024-06-01,12.99,Success
2396,2396,2024-06-01,9.99,Success
2397,2397,2024-06-01,9.99,Success
2398,2398,2024-06-01,12.99,Success
2399,2399,2024-06-01,9.99,Success
2400,2400,2024-06-01,9.99,Success
2401,2401,2024-06-01,119.88,Success
2402,2402,2024-06-01,14.99,Failed
2403,2403,2024-06-01,9.99,Success
2404,2404,2024-06-01,12.99,Success
2405,2405,2024-06-01,12.99,Success
2406,2406,2024-06-01,155.88,Success
2407,2407,2024-06-01,12.99,Success
2408,2408,2024-06-01,119.88,Failed
2409,2409,2024-06-01,14.99,Success
2410,2410,2024-06-01,9.99,Success
2411,2411,2024-06-01,14.99,Success
2412,2412,2024-06-01,9.99,Success
2413,2413,2024-06-01,155.88,Success
2414,2414,2024-06-01,9.99,Success
2415,2415,2024-06-01,9.99,Success
2416,2416,2024-06-01,119.88,Success
2417,2417,2024-06-01,9.99,Success
2418,2418,2024-06-01,9.99,Failed
2419,2419,2024-06-01,9.99,Success
2420,2420,2024-06-01,119.88,Success
2421,2421,2024-06-01,119.88,Success
2422,2422,2024-06-01,119.88,Success
2423,2423,2024-06-01,9.99,Success
2424,2424,2024-06-01,119.88,Success
2425,2425,2024-06-01,155.88,Success
2426,2426,2024-06-01,179.88,Success
2427,2427,2024-06-01,12.99,Success
2428,2428,2024-06-01,9.99,Success
2429,2429,2024-06-01,119.88,Success
2430,2430,2024-06-01,9.99,Success
2431,2431,2024-06-01,119.88,Success
2432,2432,2024-06-01,155.88,Success
2433,2433,2024-06-01,12.99,Success
2434,2434,2024-06-01,12.99,Success
2435,2435,2024-06-01,9.99,Success
2436,2436,2024-06-01,119.88,Success
2437,2437,2024-06-01,119.88,Success
2438,2438,2024-06-01,12.99,Success
2439,2439,2024-06-01,9.99,Success
2440,2440,2024-06-01,12.99,Success
2441,2441,2024-06-01,9.99,Success
2442,2442,2024-06-01,9.99,Success
2443,2443,2024-06-01,12.99,Success
2444,2444,2024-06-01,119.88,Success
2445,2445,2024-06-01,155.88,Success
2446,2446,2024-06-01,9.99,Success
2447,2447,2024-06-01,179.88,Success
2448,2448,2024-06-01,14.99,Success
2449,2449,2024-06-01,12.99,Success
2450,2450,2024-06-01,12.99,Success
2451,2451,2024-06-01,9.99,Success
2452,2452,2024-06-01,119.88,Success
2453,2453,2024-06-01,119.88,Success
2454,2454,2024-06-01,14.99,Failed
2455,2455,2024-06-01,12.99,Success
2456,2456,2024-06-01,9.99,Success
2457,2457,2024-06-01,12.99,Success
2458,2458,2024-06-01,119.88,Success
2459,2459,2024-06-01,12.99,Success
2460,2460,2024-06-01,119.88,Success
2461,2461,2024-06-01,119.88,Success
2462,2462,2024-06-01,9.99,Success
2463,2463,2024-06-01,119.88,Success
2464,2464,2024-06-01,9.99,Success
2465,2465,2024-06-01,155.88,Success
2466,2466,2024-06-01,119.88,Success
2467,2467,2024-06-01,14.99,Success
2468,2468,2024-06-01,12.99,Success
2469,2469,2024-06-01,9.99,Success
2470,2470,2024-06-01,119.88,Success
2471,2471,2024-06-01,119.88,Success
2472,2472,2024-06-01,9.99,Success
2473,2473,2024-06-01,9.99,Success
2474,2474,2024-06-01,119.88,Success
2475,2475,2024-06-01,12.99,Success
2476,2476,2024-06-01,9.99,Success
2477,2477,2024-06-01,12.99,Success
2478,2478,2024-06-01,119.88,Success
2479,2479,2024-06-01,12.99,Success
2480,2480,2024-06-01,14.99,Success
2481,2481,2024-06-01,119.88,Success
2482,2482,2024-06-01,119.88,Success
2483,2483,2024-06-01,119.88,Success
2484,2484,2024-06-01,9.99,Success
2485,2485,2024-06-01,9.99,Success
2486,2486,2024-06-01,119.88,Success
2487,2487,2024-06-01,9.99,Success
2488,2488,2024-06-01,9.99,Success
2489,2489,2024-06-01,9.99,Success
2490,2490,2024-06-01,12.99,Success
2491,2491,2024-06-01,12.99,Success
2492,2492,2024-06-01,12.99,Success
2493,2493,2024-06-01,9.99,Success
2494,2494,2024-06-01,14.99,Failed
2495,2495,2024-06-01,14.99,Success
2496,2496,2024-06-01,155.88,Success
2497,2497,2024-06-01,119.88,Success
2498,2498,2024-06-01,155.88,Success
2499,2499,2024-06-01,9.99,Success
2500,2500,2024-06-01,119.88,Success
2501,2501,2024-06-01,12.99,Success
2502,2502,2024-06-01,119.88,Failed
2503,2503,2024-06-01,14.99,Success
2504,2504,2024-06-01,119.88,Success
2505,2505,2024-06-01,12.99,Success
2506,2506,2024-06-01,9.99,Success
2507,2507,2024-06-01,119.88,Success
2508,2508,2024-06-01,119.88,Success
2509,2509,2024-06-01,12.99,Success
2510,2510,2024-06-01,14.99,Success
2511,2511,2024-06-01,119.88,Success
2512,2512,2024-06-01,9.99,Success
2513,2513,2024-06-01,14.99,Success
2514,2514,2024-06-01,9.99,Success
2515,2515,2024-06-01,14.99,Failed
2516,2516,2024-06-01,119.88,Success
2517,2517,2024-06-01,9.99,Success
2518,2518,2024-06-01,155.88,Success
2519,2519,2024-06-01,119.88,Success
2520,2520,2024-06-01,155.88,Success
2521,2521,2024-06-01,12.99,Success
2522,2522,2024-06-01,9.99,Success
2523,2523,2024-06-01,119.88,Failed
2524,2524,2024-06-01,119.88,Success
2525,2525,2024-06-01,9.99,Success
2526,2526,2024-06-01,9.99,Success
2527,2527,2024-06-01,119.88,Success
2528,2528,2024-06-01,119.88,Success
2529,2529,2024-06-01,9.99,Success
2530,2530,2024-06-01,9.99,Failed
2531,2531,2024-06-01,179.88,Success
2532,2532,2024-06-01,9.99,Failed
2533,2533,2024-06-01,12.99,Success
2534,2534,2024-06-01,12.99,Success
2535,2535,2024-06-01,14.99,Success
2536,2536,2024-06-01,12.99,Success
2537,2537,2024-06-01,155.88,Success
2538,2538,2024-06-01,14.99,Success
2539,2539,2024-06-01,12.99,Success
2540,2540,2024-06-01,9.99,Success
2541,2541,2024-06-01,12.99,Success
2542,2542,2024-06-01,155.88,Success
2543,2543,2024-06-01,155.88,Failed
2544,2544,2024-06-01,9.99,Success
2545,2545,2024-06-01,14.99,Success
2546,2546,2024-06-01,14.99,Success
2547,2547,2024-06-01,119.88,Success
2548,2548,2024-06-01,9.99,Failed
2549,2549,2024-06-01,12.99,Success
2550,2550,2024-06-01,9.99,Success
2551,2551,2024-06-01,155.88,Success
2552,2552,2024-06-01,155.88,Success
2553,2553,2024-06-01,14.99,Success
2554,2554,2024-06-01,12.99,Success
2555,2555,2024-06-01,12.99,Success
2556,2556,2024-06-01,9.99,Success
2557,2557,2024-06-01,9.99,Success
2558,2558,2024-06-01,9.99,Success
2559,2559,2024-06-01,119.88,Success
2560,2560,2024-06-01,14.99,Success
2561,2561,2024-06-01,155.88,Success
2562,2562,2024-06-01,9.99,Success
2563,2563,2024-06-01,119.88,Success
2564,2564,2024-06-01,9.99,Success
2565,2565,2024-06-01,119.88,Success
2566,2566,2024-06-01,119.88,Success
2567,2567,2024-06-01,9.99,Success
2568,2568,2024-06-01,9.99,Success
2569,2569,2024-06-01,14.99,Success
2570,2570,2024-06-01,119.88,Success
2571,2571,2024-06-01,9.99,Success
2572,2572,2024-06-01,9.99,Success
2573,2573,2024-06-01,119.88,Success
2574,2574,2024-06-01,119.88,Success
2575,2575,2024-06-01,9.99,Success
2576,2576,2024-06-01,119.88,Success
2577,2577,2024-06-01,119.88,Success
2578,2578,2024-06-01,179.88,Success
2579,2579,2024-06-01,14.99,Success
2580,2580,2024-06-01,9.99,Success
2581,2581,2024-06-01,9.99,Success
2582,2582,2024-06-01,14.99,Success
2583,2583,2024-06-01,14.99,Success
2584,2584,2024-06-01,119.88,Success
2585,2585,2024-06-01,14.99,Success
2586,2586,2024-06-01,9.99,Success
2587,2587,2024-06-01,12.99,Success
2588,2588,2024-06-01,155.88,Success
2589,2589,2024-06-01,9.99,Success
2590,2590,2024-06-01,12.99,Success
2591,2591,2024-06-01,14.99,Success
2592,2592,2024-06-01,9.99,Success
2593,2593,2024-06-01,9.99,Success
2594,2594,2024-06-01,9.99,Success
2595,2595,2024-06-01,9.99,Success
2596,2596,2024-06-01,155.88,Success
2597,2597,2024-06-01,12.99,Success
2598,2598,2024-06-01,9.99,Success
2599,2599,2024-06-01,9.99,Success
2600,2600,2024-06-01,9.99,Success
2601,2601,2024-06-01,155.88,Success
2602,2602,2024-06-01,12.99,Success
2603,2603,2024-06-01,12.99,Success
2604,2604,2024-06-01,14.99,Success
2605,2605,2024-06-01,12.99,Failed
2606,2606,2024-06-01,119.88,Failed
2607,2607,2024-06-01,14.99,Success
2608,2608,2024-06-01,179.88,Failed
2609,2609,2024-06-01,9.99,Success
2610,2610,2024-06-01,119.88,Success
2611,2611,2024-06-01,119.88,Success
2612,2612,2024-06-01,12.99,Success
2613,2613,2024-06-01,155.88,Success
2614,2614,2024-06-01,155.88,Success
2615,2615,2024-06-01,12.99,Success
2616,2616,2024-06-01,14.99,Success
2617,2617,2024-06-01,9.99,Success
2618,2618,2024-06-01,12.99,Success
2619,2619,2024-06-01,9.99,Failed
2620,2620,2024-06-01,12.99,Success
2621,2621,2024-06-01,9.99,Success
2622,2622,2024-06-01,9.99,Success
2623,2623,2024-06-01,179.88,Success
2624,2624,2024-06-01,119.88,Success
2625,2625,2024-06-01,119.88,Success
2626,2626,2024-06-01,9.99,Success
2627,2627,2024-06-01,12.99,Success
2628,2628,2024-06-01,9.99,Success
2629,2629,2024-06-01,119.88,Success
2630,2630,2024-06-01,9.99,Success
2631,2631,2024-06-01,12.99,Success
2632,2632,2024-06-01,119.88,Success
2633,2633,2024-06-01,155.88,Success
2634,2634,2024-06-01,12.99,Success
2635,2635,2024-06-01,9.99,Success
2636,2636,2024-06-01,119.88,Success
2637,2637,2024-06-01,119.88,Success
2638,2638,2024-06-01,9.99,Success
2639,2639,2024-06-01,12.99,Success
2640,2640,2024-06-01,9.99,Success
2641,2641,2024-06-01,119.88,Success
2642,2642,2024-06-01,9.99,Success
2643,2643,2024-06-01,119.88,Success
2644,2644,2024-06-01,155.88,Success
2645,2645,2024-06-01,119.88,Success
2646,2646,2024-06-01,9.99,Success
2647,2647,2024-06-01,119.88,Success
2648,2648,2024-06-01,119.88,Success
2649,2649,2024-06-01,9.99,Success
2650,2650,2024-06-01,155.88,Success
2651,2651,2024-06-01,9.99,Success
2652,2652,2024-06-01,9.99,Success
2653,2653,2024-06-01,14.99,Failed
2654,2654,2024-06-01,9.99,Success
2655,2655,2024-06-01,9.99,Success
2656,2656,2024-06-01,12.99,Success
2657,2657,2024-06-01,179.88,Success
2658,2658,2024-06-01,12.99,Success
2659,2659,2024-06-01,14.99,Success
2660,2660,2024-06-01,155.88,Success
2661,2661,2024-06-01,119.88,Success
2662,2662,2024-06-01,119.88,Success
2663,2663,2024-06-01,9.99,Success
2664,2664,2024-06-01,12.99,Success
2665,2665,2024-06-01,12.99,Success
2666,2666,2024-06-01,9.99,Failed
2667,2667,2024-06-01,9.99,Success
2668,2668,2024-06-01,14.99,Success
2669,2669,2024-06-01,12.99,Success
2670,2670,2024-06-01,12.99,Success
2671,2671,2024-06-01,14.99,Success
2672,2672,2024-06-01,9.99,Success
2673,2673,2024-06-01,9.99,Success
2674,2674,2024-06-01,119.88,Success
2675,2675,2024-06-01,14.99,Success
2676,2676,2024-06-01,155.88,Success
2677,2677,2024-06-01,12.99,Success
2678,2678,2024-06-01,179.88,Success
2679,2679,2024-06-01,14.99,Success
2680,2680,2024-06-01,155.88,Success
2681,2681,2024-06-01,12.99,Success
2682,2682,2024-06-01,14.99,Failed
2683,2683,2024-06-01,14.99,Success
2684,2684,2024-06-01,9.99,Failed
2685,2685,2024-06-01,9.99,Success
2686,2686,2024-06-01,155.88,Success
2687,2687,2024-06-01,119.88,Success
2688,2688,2024-06-01,9.99,Success
2689,2689,2024-06-01,155.88,Success
2690,2690,2024-06-01,12.99,Success
2691,2691,2024-06-01,9.99,Success
2692,2692,2024-06-01,12.99,Success
2693,2693,2024-06-01,9.99,Success
2694,2694,2024-06-01,9.99,Success
2695,2695,2024-06-01,119.88,Success
2696,2696,2024-06-01,155.88,Success
2697,2697,2024-06-01,12.99,Success
2698,2698,2024-06-01,119.88,Success
2699,2699,2024-06-01,119.88,Success
2700,2700,2024-06-01,9.99,Success
2701,2701,2024-06-01,9.99,Success
2702,2702,2024-06-01,14.99,Success
2703,2703,2024-06-01,9.99,Success
2704,2704,2024-06-01,9.99,Success
2705,2705,2024-06-01,155.88,Success
2706,2706,2024-06-01,155.88,Success
2707,2707,2024-06-01,14.99,Success
2708,2708,2024-06-01,9.99,Success
2709,2709,2024-06-01,14.99,Success
2710,2710,2024-06-01,179.88,Success
2711,2711,2024-06-01,9.99,Success
2712,2712,2024-06-01,14.99,Failed
2713,2713,2024-06-01,119.88,Success
2714,2714,2024-06-01,9.99,Success
2715,2715,2024-06-01,12.99,Failed
2716,2716,2024-06-01,119.88,Success
2717,2717,2024-06-01,9.99,Success
2718,2718,2024-06-01,119.88,Success
2719,2719,2024-06-01,119.88,Success
2720,2720,2024-06-01,119.88,Success
2721,2721,2024-06-01,9.99,Success
2722,2722,2024-06-01,9.99,Success
2723,2723,2024-06-01,14.99,Success
2724,2724,2024-06-01,14.99,Success
2725,2725,2024-06-01,12.99,Success
2726,2726,2024-06-01,14.99,Success
2727,2727,2024-06-01,119.88,Success
2728,2728,2024-06-01,12.99,Success
2729,2729,2024-06-01,9.99,Success
2730,2730,2024-06-01,119.88,Success
2731,2731,2024-06-01,9.99,Success
2732,2732,2024-06-01,155.88,Success
2733,2733,2024-06-01,12.99,Success
2734,2734,2024-06-01,119.88,Success
2735,2735,2024-06-01,12.99,Success
2736,2736,2024-06-01,155.88,Success
2737,2737,2024-06-01,9.99,Success
2738,2738,2024-06-01,14.99,Success
2739,2739,2024-06-01,12.99,Success
2740,2740,2024-06-01,119.88,Success
2741,2741,2024-06-01,155.88,Success
2742,2742,2024-06-01,12.99,Success
2743,2743,2024-06-01,155.88,Success
2744,2744,2024-06-01,119.88,Success
2745,2745,2024-06-01,12.99,Failed
2746,2746,2024-06-01,179.88,Failed
2747,2747,2024-06-01,119.88,Success
2748,2748,2024-06-01,179.88,Success
2749,2749,2024-06-01,179.88,Success
2750,2750,2024-06-01,9.99,Success
2751,2751,2024-06-01,12.99,Success
2752,2752,2024-06-01,155.88,Success
2753,2753,2024-06-01,12.99,Success
2754,2754,2024-06-01,12.99,Success
2755,2755,2024-06-01,119.88,Success
2756,2756,2024-06-01,179.88,Failed
2757,2757,2024-06-01,9.99,Success
2758,2758,2024-06-01,9.99,Success
2759,2759,2024-06-01,14.99,Success
2760,2760,2024-06-01,9.99,Success
2761,2761,2024-06-01,9.99,Success
2762,2762,2024-06-01,14.99,Success
2763,2763,2024-06-01,9.99,Success
2764,2764,2024-06-01,9.99,Success
2765,2765,2024-06-01,119.88,Success
2766,2766,2024-06-01,119.88,Success
2767,2767,2024-06-01,119.88,Success
2768,2768,2024-06-01,119.88,Success
2769,2769,2024-06-01,155.88,Success
2770,2770,2024-06-01,14.99,Success
2771,2771,2024-06-01,119.88,Failed
2772,2772,2024-06-01,9.99,Success
2773,2773,2024-06-01,119.88,Success
2774,2774,2024-06-01,9.99,Success
2775,2775,2024-06-01,12.99,Success
2776,2776,2024-06-01,9.99,Success
2777,2777,2024-06-01,9.99,Success
2778,2778,2024-06-01,155.88,Success
2779,2779,2024-06-01,9.99,Success
2780,2780,2024-06-01,14.99,Success
2781,2781,2024-06-01,9.99,Success
2782,2782,2024-06-01,119.88,Success
2783,2783,2024-06-01,179.88,Success
2784,2784,2024-06-01,9.99,Success
2785,2785,2024-06-01,155.88,Success
2786,2786,2024-06-01,119.88,Success
2787,2787,2024-06-01,9.99,Success
2788,2788,2024-06-01,119.88,Success
2789,2789,2024-06-01,14.99,Success
2790,2790,2024-06-01,9.99,Success
2791,2791,2024-06-01,9.99,Success
2792,2792,2024-06-01,12.99,Success
2793,2793,2024-06-01,119.88,Success
2794,2794,2024-06-01,155.88,Success
2795,2795,2024-06-01,155.88,Success
2796,2796,2024-06-01,9.99,Success
2797,2797,2024-06-01,9.99,Failed
2798,2798,2024-06-01,9.99,Success
2799,2799,2024-06-01,9.99,Success
2800,2800,2024-06-01,14.99,Success
2801,2801,2024-06-01,12.99,Success
2802,2802,2024-06-01,12.99,Success
2803,2803,2024-06-01,12.99,Success
2804,2804,2024-06-01,9.99,Success
2805,2805,2024-06-01,12.99,Success
2806,2806,2024-06-01,119.88,Success
2807,2807,2024-06-01,119.88,Success
2808,2808,2024-06-01,9.99,Success
2809,2809,2024-06-01,14.99,Success
2810,2810,2024-06-01,119.88,Success
2811,2811,2024-06-01,179.88,Success
2812,2812,2024-06-01,9.99,Success
2813,2813,2024-06-01,9.99,Success
2814,2814,2024-06-01,9.99,Success
2815,2815,2024-06-01,9.99,Success
2816,2816,2024-06-01,9.99,Success
2817,2817,2024-06-01,9.99,Success
2818,2818,2024-06-01,12.99,Failed
2819,2819,2024-06-01,9.99,Success
2820,2820,2024-06-01,119.88,Success
2821,2821,2024-06-01,14.99,Success
2822,2822,2024-06-01,119.88,Failed
2823,2823,2024-06-01,119.88,Success
2824,2824,2024-06-01,12.99,Success
2825,2825,2024-06-01,9.99,Success
2826,2826,2024-06-01,12.99,Success
2827,2827,2024-06-01,9.99,Success
2828,2828,2024-06-01,12.99,Success
2829,2829,2024-06-01,14.99,Success
2830,2830,2024-06-01,9.99,Success
2831,2831,2024-06-01,119.88,Failed
2832,2832,2024-06-01,9.99,Success
2833,2833,2024-06-01,14.99,Success
2834,2834,2024-06-01,9.99,Success
2835,2835,2024-06-01,179.88,Success
2836,2836,2024-06-01,12.99,Success
2837,2837,2024-06-01,9.99,Success
2838,2838,2024-06-01,9.99,Success
2839,2839,2024-06-01,9.99,Failed
2840,2840,2024-06-01,12.99,Success
2841,2841,2024-06-01,12.99,Success
2842,2842,2024-06-01,119.88,Success
2843,2843,2024-06-01,155.88,Failed
2844,2844,2024-06-01,119.88,Success
2845,2845,2024-06-01,9.99,Success
2846,2846,2024-06-01,119.88,Success
2847,2847,2024-06-01,179.88,Success
2848,2848,2024-06-01,9.99,Success
2849,2849,2024-06-01,14.99,Success
2850,2850,2024-06-01,119.88,Success
2851,2851,2024-06-01,119.88,Success
2852,2852,2024-06-01,119.88,Success
2853,2853,2024-06-01,119.88,Success
2854,2854,2024-06-01,12.99,Success
2855,2855,2024-06-01,12.99,Success
2856,2856,2024-06-01,12.99,Success
2857,2857,2024-06-01,12.99,Success
2858,2858,2024-06-01,12.99,Success
2859,2859,2024-06-01,14.99,Success
2860,2860,2024-06-01,155.88,Success
2861,2861,2024-06-01,9.99,Success
2862,2862,2024-06-01,179.88,Failed
2863,2863,2024-06-01,9.99,Success
2864,2864,2024-06-01,12.99,Failed
2865,2865,2024-06-01,9.99,Success
2866,2866,2024-06-01,119.88,Success
2867,2867,2024-06-01,119.88,Success
2868,2868,2024-06-01,119.88,Success
2869,2869,2024-06-01,14.99,Success
2870,2870,2024-06-01,12.99,Success
2871,2871,2024-06-01,14.99,Success
2872,2872,2024-06-01,9.99,Success
2873,2873,2024-06-01,119.88,Success
2874,2874,2024-06-01,14.99,Success
2875,2875,2024-06-01,9.99,Success
2876,2876,2024-06-01,9.99,Success
2877,2877,2024-06-01,179.88,Success
2878,2878,2024-06-01,9.99,Success
2879,2879,2024-06-01,9.99,Success
2880,2880,2024-06-01,14.99,Success
2881,2881,2024-06-01,12.99,Success
2882,2882,2024-06-01,119.88,Success
