customer_id,month,logins,watch_time_hours,feature_usage_score,support_tickets
4243,2024-02,13,25,84,1
4243,2024-03,16,25,46,0
4243,2024-04,18,35,61,0
4243,2024-05,15,49,56,1
4243,2024-06,6,11,71,2
4243,2024-07,20,34,75,1
4243,2024-08,13,18,43,0
4243,2024-09,12,59,62,4
4243,2024-10,13,54,65,0
4243,2024-11,22,67,52,1
4243,2024-12,19,31,53,2
4244,2024-01,26,41,62,2
4244,2024-02,14,46,48,1
4244,2024-03,12,57,100,1
4244,2024-04,13,34,61,1
4244,2024-05,10,30,29,0
4244,2024-06,12,54,71,2
4244,2024-07,12,37,66,0
4244,2024-08,12,10,60,0
4244,2024-09,15,23,44,0
4244,2024-10,7,22,68,0
4244,2024-11,14,44,48,1
4244,2024-12,16,51,81,0
4245,2024-01,12,57,100,0
4245,2024-02,13,26,73,1
4245,2024-03,13,22,98,1
4245,2024-04,18,41,68,1
4245,2024-05,16,45,63,2
4245,2024-06,13,61,49,1
4245,2024-07,18,37,100,1
4245,2024-08,9,55,69,3
4245,2024-09,15,42,58,0
4245,2024-10,19,48,79,2
4245,2024-11,16,37,66,0
4245,2024-12,14,36,27,1
4246,2024-01,26,51,58,0
4246,2024-02,12,7,79,0
4246,2024-03,13,31,76,1
4246,2024-04,18,33,60,1
4246,2024-05,19,36,90,2
4246,2024-06,12,39,94,2
4246,2024-07,13,65,76,1
4246,2024-08,11,46,93,0
4246,2024-09,13,19,100,1
4246,2024-10,14,43,70,2
4246,2024-11,17,55,57,0
4246,2024-12,18,12,70,0
4247,2024-01,17,19,56,2
4247,2024-02,13,49,82,3
4247,2024-03,10,44,86,2
4247,2024-04,14,50,23,1
4247,2024-05,14,20,90,1
4247,2024-06,17,38,80,2
4247,2024-07,23,44,54,1
4247,2024-08,13,22,78,2
4247,2024-09,18,42,69,0
4247,2024-10,13,57,94,0
4247,2024-11,21,44,78,1
4247,2024-12,18,40,70,0
4248,2024-01,9,44,39,1
4248,2024-02,16,33,71,0
4248,2024-03,16,62,95,0
4248,2024-04,18,64,60,0
4248,2024-05,12,74,85,2
4248,2024-06,12,23,97,0
4248,2024-07,15,39,60,0
4248,2024-08,14,72,91,2
4248,2024-09,17,38,32,0
4248,2024-10,10,35,35,1
4248,2024-11,18,25,95,1
4248,2024-12,14,43,82,1
4249,2024-01,8,39,76,2
4249,2024-02,23,53,19,0
4249,2024-03,20,21,93,2
4249,2024-04,19,56,34,3
4249,2024-05,18,36,80,0
4249,2024-06,11,37,39,2
4249,2024-07,16,37,57,1
4249,2024-08,14,23,89,1
4249,2024-09,11,24,63,1
4249,2024-10,21,25,77,0
4249,2024-11,13,52,42,0
4249,2024-12,15,60,87,0
4250,2024-01,16,22,67,0
4250,2024-02,10,46,85,1
4250,2024-03,13,36,70,1
4250,2024-04,10,36,56,3
4250,2024-05,19,28,100,0
4250,2024-06,12,37,92,1
4250,2024-07,17,30,54,1
4250,2024-08,10,1,74,2
4250,2024-09,11,40,76,2
4250,2024-10,10,35,39,1
4250,2024-11,14,54,100,1
4250,2024-12,14,50,64,0
4251,2024-01,11,41,86,0
4251,2024-02,14,22,45,1
4251,2024-03,13,31,54,0
4251,2024-04,13,22,41,1
4251,2024-05,13,26,72,1
4251,2024-06,12,57,88,2
4251,2024-07,16,43,49,5
4251,2024-08,11,56,53,1
4251,2024-09,16,24,48,1
4251,2024-10,16,69,100,0
4251,2024-11,17,32,82,3
4251,2024-12,21,18,13,1
4252,2024-01,17,29,51,1
4252,2024-02,17,26,68,1
4252,2024-03,15,55,42,1
4252,2024-04,11,32,59,1
4252,2024-05,24,28,88,2
4252,2024-06,16,17,57,1
4252,2024-07,23,34,55,2
4252,2024-08,12,30,56,0
4252,2024-09,18,56,44,1
4252,2024-10,21,44,56,1
4252,2024-11,19,45,87,0
4252,2024-12,11,60,56,0
4253,2024-01,10,48,14,4
4253,2024-02,21,47,100,2
4253,2024-03,21,21,86,2
4253,2024-04,15,33,64,0
4253,2024-05,21,13,59,2
4253,2024-06,11,46,82,1
4253,2024-07,14,53,31,1
4253,2024-08,25,9,65,2
4253,2024-09,14,42,100,1
4253,2024-10,20,69,83,2
4253,2024-11,9,46,49,0
4253,2024-12,16,46,88,2
4254,2024-01,15,24,66,0
4254,2024-02,17,36,67,2
4254,2024-03,9,12,79,1
4254,2024-04,13,34,89,0
4254,2024-05,17,26,98,3
4254,2024-06,10,40,80,1
4254,2024-07,16,34,72,0
4254,2024-08,10,19,64,2
4254,2024-09,22,49,90,2
4254,2024-10,11,58,100,0
4254,2024-11,15,44,55,1
4254,2024-12,18,50,69,2
4255,2024-01,24,26,50,0
4255,2024-02,20,36,71,1
4255,2024-03,17,21,80,0
4255,2024-04,18,46,63,2
4255,2024-05,13,41,40,0
4255,2024-06,19,39,40,1
4255,2024-07,11,35,31,0
4255,2024-08,16,30,81,1
4255,2024-09,17,55,59,1
4255,2024-10,12,41,91,1
4255,2024-11,20,34,83,2
4255,2024-12,17,35,54,3
4256,2024-01,13,39,53,1
4256,2024-02,14,56,63,1
4256,2024-03,20,41,53,1
4256,2024-04,13,31,50,0
4256,2024-05,10,58,72,1
4256,2024-06,12,62,41,3
4256,2024-07,21,26,67,2
4256,2024-08,17,56,95,1
4256,2024-09,12,32,83,0
4256,2024-10,10,52,91,1
4256,2024-11,21,61,83,2
4256,2024-12,14,56,72,0
4257,2024-01,10,29,72,1
4257,2024-02,14,50,29,1
4257,2024-03,17,24,64,2
4257,2024-04,14,39,82,2
4257,2024-05,17,22,68,2
4257,2024-06,16,59,76,1
4257,2024-07,13,33,69,1
4257,2024-08,10,47,81,0
4257,2024-09,18,38,65,0
4257,2024-10,10,35,35,1
4257,2024-11,22,38,80,1
4257,2024-12,17,61,77,0
4258,2024-01,15,57,80,3
4258,2024-02,11,40,81,3
4258,2024-03,12,42,60,2
4258,2024-04,15,44,43,0
4258,2024-05,9,26,85,1
4258,2024-06,18,45,65,0
4258,2024-07,15,19,58,0
4258,2024-08,15,19,100,1
4258,2024-09,15,60,46,2
4258,2024-10,16,52,63,0
4258,2024-11,16,40,36,3
4258,2024-12,18,56,57,0
4259,2024-01,17,46,82,1
4259,2024-02,12,66,100,1
4259,2024-03,19,36,43,3
4259,2024-04,13,42,62,1
4259,2024-05,19,77,68,2
4259,2024-06,13,50,92,0
4259,2024-07,16,26,83,1
4259,2024-08,17,65,74,0
4259,2024-09,12,33,77,0
4259,2024-10,13,49,74,0
4259,2024-11,18,41,31,1
4259,2024-12,8,44,54,0
4260,2024-01,22,49,68,0
4260,2024-02,28,28,91,0
4260,2024-03,22,46,46,1
4260,2024-04,21,51,63,2
4260,2024-05,22,29,88,0
4260,2024-06,14,25,21,1
4260,2024-07,9,38,69,2
4260,2024-08,15,27,78,1
4260,2024-09,16,25,86,0
4260,2024-10,15,63,59,0
4260,2024-11,10,44,55,1
4260,2024-12,15,62,55,4
4261,2024-01,12,18,72,0
4261,2024-02,12,35,61,1
4261,2024-03,14,41,42,1
4261,2024-04,14,42,80,0
4261,2024-05,15,27,62,2
4261,2024-06,8,23,94,1
4261,2024-07,18,15,54,1
4261,2024-08,12,62,76,0
4261,2024-09,16,21,66,3
4261,2024-10,15,8,85,2
4261,2024-11,21,17,91,1
4261,2024-12,7,23,66,2
4262,2024-01,13,40,67,1
4262,2024-02,15,46,75,0
4262,2024-03,15,22,100,1
4262,2024-04,15,60,79,1
4262,2024-05,14,26,61,2
4262,2024-06,13,18,89,0
4262,2024-07,13,6,77,0
4262,2024-08,9,49,74,1
4262,2024-09,14,36,79,1
4262,2024-10,18,21,100,2
4262,2024-11,19,37,72,0
4262,2024-12,15,76,63,1
4263,2024-01,21,4,97,1
4263,2024-02,14,38,100,1
4263,2024-03,19,52,67,2
4263,2024-04,20,70,68,2
4263,2024-05,14,61,75,0
4263,2024-06,17,42,68,1
4263,2024-07,11,45,100,1
4263,2024-08,6,28,52,1
4263,2024-09,18,54,73,1
4263,2024-10,6,38,54,1
4263,2024-11,19,54,82,1
4263,2024-12,12,30,73,1
4264,2024-01,16,22,69,1
4264,2024-02,9,32,93,2
4264,2024-03,21,52,67,0
4264,2024-04,14,8,69,0
4264,2024-05,12,38,54,0
4264,2024-06,23,35,76,2
4264,2024-07,14,48,71,2
4264,2024-08,9,47,69,1
4264,2024-09,9,38,70,0
4264,2024-10,19,61,70,0
4264,2024-11,6,64,31,0
4264,2024-12,15,20,82,0
4265,2024-01,14,52,61,2
4265,2024-02,12,23,84,0
4265,2024-03,16,26,23,1
4265,2024-04,18,38,40,0
4265,2024-05,7,30,42,0
4265,2024-06,18,35,18,0
4265,2024-07,12,53,28,1
4265,2024-08,9,49,46,2
4265,2024-09,17,51,96,0
4265,2024-10,18,42,48,1
4265,2024-11,18,26,58,0
4265,2024-12,12,31,85,1
4266,2024-01,13,46,96,0
4266,2024-02,16,52,75,1
4266,2024-03,14,49,68,3
4266,2024-04,19,73,98,0
4266,2024-05,10,20,53,2
4266,2024-06,19,45,59,0
4266,2024-07,11,43,54,1
4266,2024-08,16,26,62,2
4266,2024-09,14,25,82,0
4266,2024-10,15,65,67,0
4266,2024-11,14,60,76,1
4266,2024-12,15,29,38,2
4267,2024-01,14,33,20,0
4267,2024-02,14,46,82,0
4267,2024-03,15,26,63,1
4267,2024-04,16,34,100,1
4267,2024-05,15,48,96,0
4267,2024-06,19,41,72,1
4267,2024-07,16,19,94,1
4267,2024-08,13,27,92,2
4267,2024-09,13,18,57,0
4267,2024-10,8,42,66,1
4267,2024-11,13,46,75,0
4267,2024-12,17,24,71,0
4268,2024-01,16,56,59,2
4268,2024-02,13,69,89,1
4268,2024-03,13,49,62,0
4268,2024-04,11,44,68,1
4268,2024-05,9,37,100,0
4268,2024-06,18,48,81,0
4268,2024-07,12,43,72,1
4268,2024-08,15,29,53,0
4268,2024-09,18,51,79,2
4268,2024-10,18,32,53,2
4268,2024-11,11,19,46,0
4268,2024-12,10,42,73,2
4269,2024-01,19,42,73,1
4269,2024-02,18,27,72,0
4269,2024-03,16,59,93,3
4269,2024-04,10,26,73,0
4269,2024-05,13,34,83,1
4269,2024-06,14,44,75,1
4269,2024-07,20,32,63,0
4269,2024-08,27,37,68,1
4269,2024-09,13,30,58,0
4269,2024-10,20,66,57,1
4269,2024-11,19,34,75,0
4269,2024-12,13,43,79,1
4270,2024-01,14,25,79,1
4270,2024-02,11,36,80,0
4270,2024-03,15,48,51,1
4270,2024-04,12,53,78,1
4270,2024-05,20,54,57,1
4270,2024-06,19,30,74,0
4270,2024-07,13,18,62,2
4270,2024-08,10,35,45,3
4270,2024-09,19,67,100,1
4270,2024-10,14,22,47,0
4270,2024-11,14,37,41,1
4270,2024-12,16,50,73,0
4271,2024-01,15,24,100,1
4271,2024-02,8,50,87,0
4271,2024-03,21,39,91,3
4271,2024-04,21,66,51,3
4271,2024-05,13,30,69,1
4271,2024-06,15,41,73,0
4271,2024-07,20,44,99,2
4271,2024-08,15,23,84,0
4271,2024-09,19,19,66,0
4271,2024-10,14,21,46,2
4271,2024-11,10,48,72,1
4271,2024-12,21,32,57,3
4272,2024-01,20,36,83,2
4272,2024-02,14,30,44,1
4272,2024-03,11,36,79,2
4272,2024-04,16,22,74,1
4272,2024-05,23,53,62,0
4272,2024-06,18,42,49,0
4272,2024-07,15,25,39,1
4272,2024-08,21,44,57,0
4272,2024-09,15,69,78,1
4272,2024-10,13,31,63,0
4272,2024-11,21,42,57,2
4272,2024-12,23,41,86,1
4273,2024-01,20,38,100,1
4273,2024-02,16,31,71,0
4273,2024-03,12,66,55,2
4273,2024-04,13,53,84,0
4273,2024-05,21,35,60,0
4273,2024-06,15,27,61,0
4273,2024-07,15,24,53,2
4273,2024-08,15,47,57,1
4273,2024-09,12,58,80,1
4273,2024-10,9,30,56,0
4273,2024-11,21,37,52,1
4273,2024-12,9,35,63,1
4274,2024-01,18,31,81,0
4274,2024-02,9,16,62,3
4274,2024-03,17,80,56,0
4274,2024-04,13,11,92,0
4274,2024-05,16,59,100,0
4274,2024-06,19,44,67,1
4274,2024-07,9,29,56,0
4274,2024-08,16,31,80,0
4274,2024-09,17,26,42,3
4274,2024-10,15,41,31,1
4274,2024-11,13,45,94,0
4274,2024-12,17,42,99,1
4275,2024-01,17,35,49,0
4275,2024-02,22,28,73,3
4275,2024-03,15,60,42,1
4275,2024-04,13,46,16,3
4275,2024-05,17,44,37,0
4275,2024-06,8,30,97,2
4275,2024-07,19,50,58,0
4275,2024-08,23,31,53,1
4275,2024-09,18,26,52,0
4275,2024-10,12,26,56,0
4275,2024-11,19,16,100,2
4275,2024-12,22,20,45,1
4276,2024-01,10,46,73,0
4276,2024-02,11,11,85,0
4276,2024-03,22,50,62,2
4276,2024-04,18,63,49,0
4276,2024-05,16,30,97,0
4276,2024-06,22,48,68,0
4276,2024-07,16,35,57,1
4276,2024-08,13,51,20,2
4276,2024-09,9,24,79,0
4276,2024-10,18,57,69,0
4276,2024-11,13,38,82,1
4276,2024-12,10,47,86,0
4277,2024-01,19,23,88,1
4277,2024-02,15,29,78,3
4277,2024-03,11,44,59,2
4277,2024-04,14,35,100,0
4277,2024-05,16,40,50,1
4277,2024-06,13,42,51,1
4277,2024-07,20,21,60,3
4277,2024-08,18,78,53,2
4277,2024-09,19,29,89,0
4277,2024-10,19,24,34,0
4277,2024-11,17,31,50,0
4277,2024-12,14,31,76,0
4278,2024-01,14,50,40,0
4278,2024-02,12,58,50,2
4278,2024-03,22,47,67,4
4278,2024-04,15,32,100,0
4278,2024-05,16,31,72,2
4278,2024-06,16,56,59,0
4278,2024-07,19,52,76,1
4278,2024-08,15,37,42,2
4278,2024-09,19,58,65,0
4278,2024-10,9,53,57,1
4278,2024-11,11,61,59,1
4278,2024-12,13,39,95,1
4279,2024-01,17,20,100,1
4279,2024-02,12,17,75,1
4279,2024-03,24,32,41,0
4279,2024-04,11,68,68,1
4279,2024-05,14,22,89,0
4279,2024-06,17,55,69,0
4279,2024-07,19,22,100,3
4279,2024-08,15,48,54,0
4279,2024-09,11,53,66,1
4279,2024-10,10,40,52,1
4279,2024-11,11,41,57,0
4279,2024-12,14,50,84,3
4280,2024-01,18,35,100,1
4280,2024-02,18,24,73,1
4280,2024-03,13,45,42,1
4280,2024-04,12,37,96,2
4280,2024-05,6,61,47,3
4280,2024-06,16,10,66,6
4280,2024-07,20,42,82,0
4280,2024-08,19,56,35,0
4280,2024-09,27,46,53,1
4280,2024-10,10,24,36,1
4280,2024-11,11,38,79,3
4280,2024-12,17,35,82,1
4281,2024-01,21,28,77,2
4281,2024-02,12,16,50,2
4281,2024-03,20,60,76,1
4281,2024-04,18,48,33,0
4281,2024-05,15,26,83,3
4281,2024-06,15,22,77,1
4281,2024-07,9,24,89,0
4281,2024-08,21,41,70,0
4281,2024-09,13,71,41,3
4281,2024-10,16,62,85,2
4281,2024-11,22,27,95,0
4281,2024-12,18,42,35,1
4282,2024-01,13,39,99,0
4282,2024-02,9,49,64,0
4282,2024-03,14,30,52,2
4282,2024-04,19,60,61,2
4282,2024-05,12,42,100,1
4282,2024-06,17,27,52,0
4282,2024-07,19,35,76,1
4282,2024-08,14,49,98,0
4282,2024-09,10,57,57,0
4282,2024-10,18,41,7,1
4282,2024-11,19,26,80,3
4282,2024-12,19,26,73,2
4283,2024-01,16,59,61,2
4283,2024-02,14,21,96,0
4283,2024-03,17,23,56,1
4283,2024-04,22,18,45,2
4283,2024-05,16,51,81,0
4283,2024-06,18,20,54,1
4283,2024-07,12,23,87,0
4283,2024-08,13,24,86,2
4283,2024-09,17,20,57,3
4283,2024-10,18,24,49,0
4283,2024-11,12,32,87,1
4283,2024-12,14,25,75,1
4284,2024-01,14,33,74,1
4284,2024-02,12,33,54,3
4284,2024-03,11,33,34,1
4284,2024-04,12,48,83,1
4284,2024-05,18,1,44,1
4284,2024-06,11,34,50,2
4284,2024-07,17,51,64,1
4284,2024-08,9,36,64,3
4284,2024-09,14,17,83,0
4284,2024-10,14,42,77,0
4284,2024-11,16,45,67,2
4284,2024-12,21,45,100,3
4285,2024-01,18,42,83,0
4285,2024-02,16,29,58,1
4285,2024-03,20,37,74,1
4285,2024-04,17,49,52,0
4285,2024-05,14,46,100,0
4285,2024-06,13,33,85,1
4285,2024-07,13,42,100,1
4285,2024-08,11,30,40,0
4285,2024-09,13,43,80,0
4285,2024-10,15,38,98,2
4285,2024-11,15,35,100,4
4285,2024-12,9,22,73,2
4286,2024-01,14,25,79,1
4286,2024-02,11,39,55,0
4286,2024-03,21,24,78,0
4286,2024-04,7,32,84,0
4286,2024-05,9,17,55,0
4286,2024-06,13,29,96,1
4286,2024-07,18,24,84,1
4286,2024-08,13,55,35,0
4286,2024-09,15,13,46,1
4286,2024-10,13,47,88,1
4286,2024-11,21,26,77,0
4286,2024-12,17,36,80,0
4287,2024-01,14,54,96,0
4287,2024-02,13,24,67,0
4287,2024-03,22,29,85,0
4287,2024-04,13,25,87,0
4287,2024-05,13,44,67,1
4287,2024-06,14,32,53,1
4287,2024-07,20,36,84,1
4287,2024-08,20,70,62,1
4287,2024-09,8,32,56,0
4287,2024-10,12,32,74,1
4287,2024-11,18,55,95,2
4287,2024-12,18,30,82,2
4288,2024-01,18,37,100,1
4288,2024-02,13,34,54,1
4288,2024-03,22,33,62,1
4288,2024-04,11,61,60,1
4288,2024-05,18,36,67,2
4288,2024-06,13,18,54,1
4288,2024-07,11,40,54,1
4288,2024-08,14,58,90,0
4288,2024-09,16,54,94,0
4288,2024-10,6,39,91,1
4288,2024-11,18,33,86,0
4288,2024-12,21,17,100,2
4289,2024-01,12,26,68,0
4289,2024-02,16,46,65,0
4289,2024-03,21,28,77,2
4289,2024-04,15,52,59,1
4289,2024-05,12,33,28,1
4289,2024-06,18,54,67,0
4289,2024-07,17,26,84,2
4289,2024-08,10,18,84,0
4289,2024-09,10,27,11,0
4289,2024-10,12,44,60,3
4289,2024-11,14,57,64,0
4289,2024-12,12,22,74,0
4290,2024-01,14,39,95,4
4290,2024-02,19,44,64,5
4290,2024-03,10,30,31,1
4290,2024-04,14,49,53,0
4290,2024-05,13,38,51,2
4290,2024-06,14,19,57,0
4290,2024-07,17,57,59,0
4290,2024-08,10,45,74,1
4290,2024-09,22,27,60,1
4290,2024-10,12,48,60,0
4290,2024-11,19,33,84,0
4290,2024-12,19,46,81,1
4291,2024-01,13,26,74,1
4291,2024-02,13,26,95,0
4291,2024-03,19,14,76,1
4291,2024-04,16,28,78,0
4291,2024-05,14,60,100,1
4291,2024-06,19,26,80,0
4291,2024-07,20,47,87,0
4291,2024-08,15,17,91,1
4291,2024-09,15,8,71,0
4291,2024-10,13,33,85,0
4291,2024-11,16,32,74,1
4291,2024-12,27,36,49,2
4292,2024-01,12,12,98,0
4292,2024-02,14,31,52,0
4292,2024-03,14,13,83,3
4292,2024-04,17,47,35,1
4292,2024-05,14,6,100,1
4292,2024-06,21,28,45,3
4292,2024-07,16,22,35,4
4292,2024-08,10,16,90,1
4292,2024-09,19,23,67,0
4292,2024-10,24,21,80,0
4292,2024-11,10,41,59,3
4292,2024-12,13,23,83,0
4293,2024-01,19,62,58,0
4293,2024-02,12,53,18,2
4293,2024-03,17,53,49,0
4293,2024-04,20,36,63,2
4293,2024-05,17,37,47,1
4293,2024-06,12,75,83,1
4293,2024-07,13,38,75,1
4293,2024-08,17,22,76,2
4293,2024-09,22,39,90,1
4293,2024-10,14,36,73,2
4293,2024-11,12,20,84,0
4293,2024-12,14,40,100,2
4294,2024-01,14,82,61,2
4294,2024-02,16,12,36,0
4294,2024-03,12,82,54,0
4294,2024-04,21,28,86,1
4294,2024-05,14,45,71,1
4294,2024-06,17,42,62,1
4294,2024-07,15,12,65,0
4294,2024-08,20,51,74,1
4294,2024-09,10,57,91,2
4294,2024-10,16,52,72,1
4294,2024-11,18,22,50,0
4294,2024-12,9,46,54,0
4295,2024-01,15,28,85,1
4295,2024-02,13,27,75,2
4295,2024-03,18,42,100,0
4295,2024-04,15,33,45,1
4295,2024-05,21,68,100,0
4295,2024-06,19,61,74,2
4295,2024-07,13,56,72,1
4295,2024-08,16,17,69,1
4295,2024-09,14,49,60,1
4295,2024-10,5,27,71,1
4295,2024-11,12,44,45,0
4295,2024-12,15,52,49,1
4296,2024-01,13,51,68,1
4296,2024-02,14,54,44,1
4296,2024-03,18,32,82,1
4296,2024-04,25,26,92,0
4296,2024-05,15,19,40,1
4296,2024-06,18,29,46,1
4296,2024-07,16,43,76,0
4296,2024-08,20,38,39,0
4296,2024-09,13,66,100,0
4296,2024-10,11,33,81,0
4296,2024-11,15,24,95,0
4296,2024-12,17,38,64,1
4297,2024-01,12,56,73,1
4297,2024-02,14,60,42,2
4297,2024-03,7,22,16,2
4297,2024-04,8,34,59,2
4297,2024-05,15,26,53,1
4297,2024-06,17,28,50,1
4297,2024-07,9,33,76,1
4297,2024-08,12,40,46,2
4297,2024-09,8,48,76,0
4297,2024-10,9,18,51,1
4297,2024-11,9,52,49,2
4297,2024-12,15,56,29,1
4298,2024-01,18,22,46,3
4298,2024-02,25,29,45,1
4298,2024-03,15,34,93,2
4298,2024-04,11,28,67,1
4298,2024-05,8,24,69,1
4298,2024-06,16,53,70,0
4298,2024-07,11,32,52,1
4298,2024-08,23,30,45,0
4298,2024-09,16,27,82,1
4298,2024-10,13,9,65,0
4298,2024-11,16,46,42,3
4298,2024-12,12,41,41,0
4299,2024-01,13,63,100,2
4299,2024-02,12,23,36,1
4299,2024-03,19,21,75,0
4299,2024-04,11,15,56,1
4299,2024-05,15,35,66,0
4299,2024-06,16,54,48,0
4299,2024-07,14,39,65,2
4299,2024-08,14,40,44,2
4299,2024-09,9,53,79,2
4299,2024-10,19,29,83,1
4299,2024-11,15,31,35,2
4299,2024-12,11,51,57,2
4300,2024-01,21,19,67,3
4300,2024-02,10,36,41,3
4300,2024-03,18,51,91,0
4300,2024-04,12,18,75,1
4300,2024-05,11,63,52,3
4300,2024-06,11,27,83,1
4300,2024-07,18,36,72,0
4300,2024-08,14,45,46,0
4300,2024-09,16,65,72,3
4300,2024-10,18,10,94,1
4300,2024-11,15,42,46,1
4300,2024-12,12,50,99,0
4301,2024-01,16,34,92,3
4301,2024-02,18,56,91,0
4301,2024-03,17,44,72,0
4301,2024-04,11,15,63,0
4301,2024-05,22,16,61,1
4301,2024-06,12,58,93,0
4301,2024-07,15,20,45,2
4301,2024-08,13,26,43,1
4301,2024-09,15,44,90,1
4301,2024-10,19,58,76,1
4301,2024-11,11,58,72,2
4301,2024-12,9,50,77,1
4302,2024-01,12,63,70,1
4302,2024-02,12,21,93,0
4302,2024-03,12,36,66,0
4302,2024-04,13,43,66,1
4302,2024-05,10,37,81,3
4302,2024-06,17,35,76,1
4302,2024-07,16,63,87,0
4302,2024-08,22,40,100,2
4302,2024-09,20,32,40,4
4302,2024-10,16,34,83,1
4302,2024-11,13,24,55,3
4302,2024-12,12,35,80,0
4303,2024-01,10,53,72,1
4303,2024-02,12,50,58,0
4303,2024-03,11,42,44,1
4303,2024-04,12,17,53,0
4303,2024-05,14,55,70,1
4303,2024-06,12,49,63,1
4303,2024-07,23,56,52,0
4303,2024-08,14,41,87,0
4303,2024-09,12,44,84,2
4303,2024-10,18,20,99,0
4303,2024-11,19,25,63,2
4303,2024-12,13,37,80,0
4304,2024-01,10,47,90,0
4304,2024-02,12,29,86,0
4304,2024-03,15,53,100,2
4304,2024-04,18,9,68,1
4304,2024-05,11,34,72,1
4304,2024-06,16,33,61,1
4304,2024-07,11,53,53,1
4304,2024-08,21,27,51,5
4304,2024-09,14,16,100,1
4304,2024-10,20,52,41,1
4304,2024-11,25,31,71,2
4304,2024-12,17,61,54,0
4305,2024-01,12,25,78,0
4305,2024-02,15,25,60,0
4305,2024-03,14,61,81,1
4305,2024-04,13,79,66,0
4305,2024-05,14,32,90,0
4305,2024-06,17,52,34,3
4305,2024-07,25,29,30,1
4305,2024-08,14,51,71,1
4305,2024-09,19,44,41,2
4305,2024-10,16,40,95,0
4305,2024-11,16,43,83,3
4305,2024-12,17,51,86,2
4306,2024-01,15,64,98,1
4306,2024-02,21,36,100,4
4306,2024-03,17,32,68,1
4306,2024-04,14,32,71,0
4306,2024-05,21,42,28,1
4306,2024-06,16,30,86,1
4306,2024-07,14,38,83,1
4306,2024-08,22,21,52,0
4306,2024-09,20,57,61,1
4306,2024-10,16,38,71,1
4306,2024-11,9,42,69,2
4306,2024-12,18,44,40,0
4307,2024-01,20,40,76,3
4307,2024-02,15,51,62,0
4307,2024-03,11,29,80,1
4307,2024-04,10,49,50,0
4307,2024-05,21,56,61,3
4307,2024-06,12,23,65,1
4307,2024-07,13,12,45,3
4307,2024-08,9,49,71,0
4307,2024-09,17,27,55,2
4307,2024-10,14,54,51,1
4307,2024-11,12,45,96,0
4307,2024-12,14,68,46,0
4308,2024-01,20,20,61,0
4308,2024-02,16,35,65,2
4308,2024-03,14,71,67,0
4308,2024-04,16,55,60,3
4308,2024-05,10,26,75,1
4308,2024-06,14,69,89,0
4308,2024-07,19,25,53,2
4308,2024-08,11,66,78,1
4308,2024-09,16,45,57,2
4308,2024-10,17,53,96,1
4308,2024-11,12,36,51,2
4308,2024-12,16,43,79,2
4309,2024-01,15,61,60,1
4309,2024-02,9,43,73,1
4309,2024-03,14,27,53,0
4309,2024-04,12,36,82,1
4309,2024-05,16,55,96,0
4309,2024-06,13,34,13,0
4309,2024-07,21,17,87,0
4309,2024-08,18,38,89,0
4309,2024-09,21,54,62,0
4309,2024-10,13,50,100,1
4309,2024-11,21,47,70,0
4309,2024-12,5,63,82,1
4310,2024-01,10,53,54,1
4310,2024-02,14,58,100,1
4310,2024-03,18,41,100,0
4310,2024-04,15,24,89,2
4310,2024-05,21,42,100,0
4310,2024-06,20,48,100,1
4310,2024-07,20,47,85,4
4310,2024-08,15,46,52,1
4310,2024-09,15,43,79,0
4310,2024-10,19,22,53,1
4310,2024-11,23,25,51,3
4310,2024-12,13,29,56,1
4311,2024-01,9,17,50,1
4311,2024-02,25,57,73,0
4311,2024-03,14,34,76,1
4311,2024-04,11,53,70,1
4311,2024-05,14,24,81,1
4311,2024-06,8,41,59,1
4311,2024-07,18,32,83,2
4311,2024-08,14,36,51,1
4311,2024-09,12,39,62,1
4311,2024-10,20,51,80,2
4311,2024-11,16,45,82,1
4311,2024-12,20,52,85,0
4312,2024-01,16,44,42,2
4312,2024-02,10,43,50,0
4312,2024-03,12,32,87,1
4312,2024-04,17,42,54,1
4312,2024-05,12,32,80,1
4312,2024-06,22,22,54,0
4312,2024-07,14,52,89,0
4312,2024-08,14,40,44,2
4312,2024-09,19,51,36,1
4312,2024-10,17,49,52,0
4312,2024-11,16,45,48,1
4312,2024-12,13,25,54,2
4313,2024-01,18,48,41,1
4313,2024-02,20,38,79,0
4313,2024-03,18,46,60,1
4313,2024-04,17,26,100,3
4313,2024-05,15,36,33,2
4313,2024-06,19,20,51,1
4313,2024-07,13,42,78,0
4313,2024-08,15,34,45,1
4313,2024-09,11,35,51,1
4313,2024-10,15,45,72,1
4313,2024-11,11,27,78,3
4313,2024-12,13,46,72,1
4314,2024-01,20,38,83,3
4314,2024-02,17,43,48,1
4314,2024-03,20,41,54,1
4314,2024-04,16,39,56,0
4314,2024-05,17,45,44,2
4314,2024-06,19,69,42,0
4314,2024-07,17,49,65,1
4314,2024-08,23,32,68,0
4314,2024-09,16,57,100,1
4314,2024-10,25,31,71,2
4314,2024-11,9,13,24,4
4314,2024-12,18,58,63,1
4315,2024-01,20,39,53,1
4315,2024-02,15,12,59,0
4315,2024-03,11,55,93,1
4315,2024-04,17,54,87,1
4315,2024-05,17,31,62,1
4315,2024-06,17,29,73,0
4315,2024-07,19,28,65,3
4315,2024-08,11,29,77,1
4315,2024-09,16,23,90,0
4315,2024-10,9,38,66,2
